https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1.59702E+12,10-08-2020 00:00,BTC/USD,11675.32007,12065,11450,11892,75286829.77,6575.268976
1.59693E+12,09-08-2020 00:00,BTC/USD,11763,11788,11530,11675.32007,18123670.49,1571.870814
1.59684E+12,08-08-2020 00:00,BTC/USD,11580.04081,11796,11523,11764,21598463.35,1874.378491
1.59676E+12,07-08-2020 00:00,BTC/USD,11759,11900,11326,11580.04081,57689582.32,5093.553092
1.59667E+12,06-08-2020 00:00,BTC/USD,11735.93261,11890,11557,11759,45092109.21,3901.714045
1.59659E+12,05-08-2020 00:00,BTC/USD,11187,11800,11085,11735.81392,64145452.13,5786.689412
1.5965E+12,04-08-2020 00:00,BTC/USD,11226.99217,11396,11003,11184,35826466.3,3256.063464
1.59641E+12,03-08-2020 00:00,BTC/USD,11058.83878,11456,10943,11226.52173,44707701.56,4085.506859
1.59633E+12,02-08-2020 00:00,BTC/USD,11805,12097,10548,11053.77256,139419629.4,13217.63646
1.59624E+12,01-08-2020 00:00,BTC/USD,11350,11843,11227,11804.74401,118720389.7,10574.54259
1.59615E+12,31-07-2020 00:00,BTC/USD,11122.78517,11440,10990,11350,64073303.26,5830.145883
1.59607E+12,30-07-2020 00:00,BTC/USD,11117.39512,11189.20868,10855.80733,11123,46148102.62,4251.006049
1.59598E+12,29-07-2020 00:00,BTC/USD,10931.55841,11355,10851,11117,95741565.34,8823.294198
1.59589E+12,28-07-2020 00:00,BTC/USD,11044.32216,11263,10590,10932,104614258.1,9878.589053
1.59581E+12,27-07-2020 00:00,BTC/USD,9948.4,11379,9944.9,11043.96288,214564262.2,21575.30616
1.59572E+12,26-07-2020 00:00,BTC/USD,9714.9,10190,9674.8,9948.4,86547565.84,8945.669765
1.59564E+12,25-07-2020 00:00,BTC/USD,9559.005206,9754.5,9555.5,9714.890204,24488706.07,2562.786465
1.59555E+12,24-07-2020 00:00,BTC/USD,9615,9644,9469.65965,9559.1,21420622.94,2262.026697
1.59546E+12,23-07-2020 00:00,BTC/USD,9557.7,9685.432287,9475,9615,44517406.11,4698.406978
1.59538E+12,22-07-2020 00:00,BTC/USD,9402.1,9642.4,9305,9557.7,38637592.71,4152.347416
1.59529E+12,21-07-2020 00:00,BTC/USD,9179.2,9457.2,9174.417911,9402,49530075.48,5398.715859
1.5952E+12,20-07-2020 00:00,BTC/USD,9231.2,9238.2,9154.5,9179.2,12837902.49,1402.359768
1.59512E+12,19-07-2020 00:00,BTC/USD,9189.1,9299,9111.8,9231.2,13123054.2,1440.226322
1595030400,18-07-2020 00:00,BTC/USD,9167.33,9217.1,9120.1,9189.1,10757469.51,1172.1
1594944000,17-07-2020 00:00,BTC/USD,9149.6,9194,9102.1,9167.33,9460234.38,1033.77
1594857600,16-07-2020 00:00,BTC/USD,9210.1,9227.2,9026.6,9149.6,26170858.03,2873.49
1594771200,15-07-2020 00:00,BTC/USD,9263.4,9280,9179,9210.1,8283572.62,897.58
1594684800,14-07-2020 00:00,BTC/USD,9252,9287.3,9107,9263.4,20217051.61,2196.28
1594598400,13-07-2020 00:00,BTC/USD,9315.8,9350,9220,9252,17922370.17,1927.22
1594512000,12-07-2020 00:00,BTC/USD,9246.3,9368.4,9175,9315.8,17297484.28,1864.17
1594425600,11-07-2020 00:00,BTC/USD,9304.6,9311.8,9200.1,9246.3,7518799.48,812.83
1594339200,10-07-2020 00:00,BTC/USD,9248.86,9324.6,9133.1,9304.6,12921645.96,1401.6
1594252800,09-07-2020 00:00,BTC/USD,9447,9451.7,9175,9248.86,34480003.28,3709.09
1594166400,08-07-2020 00:00,BTC/USD,9267.51,9497.2,9256,9447,35873218.37,3814.78
1594080000,07-07-2020 00:00,BTC/USD,9361.1,9389.41,9211.1,9267.51,15142527.26,1632.43
1593993600,06-07-2020 00:00,BTC/USD,9084.28,9389.59,9075.8,9361.1,39456828.95,4261.05
1593907200,05-07-2020 00:00,BTC/USD,9147.7,9152.31,8918,9084.28,18844754.76,2084.27
1593820800,04-07-2020 00:00,BTC/USD,9073.2,9204,9060,9147.7,10320468.16,1130.89
1593734400,03-07-2020 00:00,BTC/USD,9100,9135.5,9056.7,9073.2,9893008.6,1087.12
1593648000,02-07-2020 00:00,BTC/USD,9239.9,9266.2,8950,9100,34521966.09,3792.5
1593561600,01-07-2020 00:00,BTC/USD,9150.65,9298,9109.4,9239.9,20214604.05,2192.66
1593475200,30-06-2020 00:00,BTC/USD,9194.43,9206.46,9077,9150.7,16783447.7,1832.38
1593388800,29-06-2020 00:00,BTC/USD,9125.37,9244,9018.13,9194.43,33179950.78,3642.4
1593302400,28-06-2020 00:00,BTC/USD,9015.3,9193.19,8946.6,9125.37,19172577.32,2110.25
1593216000,27-06-2020 00:00,BTC/USD,9173.1,9202.5,8855,9015.3,30427092.61,3372.16
1593129600,26-06-2020 00:00,BTC/USD,9257.03,9299,9054.1,9173.1,33470201.37,3654.68
1593043200,25-06-2020 00:00,BTC/USD,9305.2,9349,9011,9257.03,51127658.95,5545.31
1592956800,24-06-2020 00:00,BTC/USD,9635.2,9684.1,9212,9312.1,51954470.83,5524.89
1592870400,23-06-2020 00:00,BTC/USD,9697.73,9724,9589.7,9635.2,33065161.21,3420
1592784000,22-06-2020 00:00,BTC/USD,9301,9795,9285.2,9697.73,56103694.51,5876.89
1592697600,21-06-2020 00:00,BTC/USD,9371.3,9431.2,9292,9301,12526283.96,1338.74
1592611200,20-06-2020 00:00,BTC/USD,9315.5,9406.6,9178,9371.3,17378283.42,1865.24
1592524800,19-06-2020 00:00,BTC/USD,9400,9444.1,9237,9315.5,24444500.17,2616.41
1592438400,18-06-2020 00:00,BTC/USD,9473.4,9496.9,9285,9400,15578713.99,1656.52
1592352000,17-06-2020 00:00,BTC/USD,9534.4,9566,9260,9473.4,29627063.95,3139.7
1592265600,16-06-2020 00:00,BTC/USD,9434.9,9590,9388,9534.4,32736778.76,3441.87
1592179200,15-06-2020 00:00,BTC/USD,9344.75,9530.9,8914.9,9434.9,93394768.96,10162
1592092800,14-06-2020 00:00,BTC/USD,9480.88,9486,9262,9344.75,25277566.38,2698.39
1592006400,13-06-2020 00:00,BTC/USD,9468.3,9498.6,9363.6,9480.88,17397404.77,1845.58
1591920000,12-06-2020 00:00,BTC/USD,9272.2,9544,9246,9468.3,47520420.83,5046.68
1591833600,11-06-2020 00:00,BTC/USD,9901.9,9972.8,9084,9272.2,149552138,15780.63
1591747200,10-06-2020 00:00,BTC/USD,9898.8,9898.8,9775,9775,439,4438.62
1591660800,09-06-2020 00:00,BTC/USD,9784.4,9876,9577.9,9771.9,32845472.66,3381.78
1591574400,08-06-2020 00:00,BTC/USD,9749.8,9800,9647.1,9784.4,22879399.04,2352.71
1591488000,07-06-2020 00:00,BTC/USD,9668.4,9814,9393.8,9747.1,45075843.5,4703.67
1591401600,06-06-2020 00:00,BTC/USD,9620.4,9742.3,9552.61,9668.4,18737403.56,1945.93
1591315200,05-06-2020 00:00,BTC/USD,9790.7,9865.8,9620.4,9620.4,35218955.1,3622.14
1591228800,04-06-2020 00:00,BTC/USD,9676.6,9882.1,9461,9790.7,41441408.15,4269.6
1591142400,03-06-2020 00:00,BTC/USD,9526.97,9689.8,9400,9676.6,24699640.78,2584.02
1591056000,02-06-2020 00:00,BTC/USD,10225.98,10252,9150,9526.97,185528140.5,18791.45
1590969600,01-06-2020 00:00,BTC/USD,9451.1,10398,9421.76,10225.98,132763447,13427.1
1590883200,31-05-2020 00:00,BTC/USD,9706.4,9707.2,9402.6,9451.1,35179128.73,3691.18
1590796800,30-05-2020 00:00,BTC/USD,9426.1,9750,9323.3,9706.4,58713635.94,6158.33
1590710400,29-05-2020 00:00,BTC/USD,9589.3,9618.8,9352,9426.1,36694838.46,3876.58
1590624000,28-05-2020 00:00,BTC/USD,9210.2,9630.3,9118.2,9589.3,71468753.87,7632.43
1590537600,27-05-2020 00:00,BTC/USD,8845.5,9225,8822.2,9210.3,49561036.81,5454.69
1590451200,26-05-2020 00:00,BTC/USD,8902,9013.3,8704.9,8845.5,34878579.14,3942.66
1590364800,25-05-2020 00:00,BTC/USD,8710.1,8963.7,8620,8902,49139105.56,5586.15
1590278400,24-05-2020 00:00,BTC/USD,9174.6,9300,8688,8710.1,60482462.66,6719.25
1590192000,23-05-2020 00:00,BTC/USD,9162.4,9304,9072.8,9174.6,22574114.38,2452.74
1590105600,22-05-2020 00:00,BTC/USD,9057.2,9269,8935.4,9162.4,34915892.76,3825.58
1590019200,21-05-2020 00:00,BTC/USD,9502,9564.1,8815.3,9057.2,104052619.3,11332.92
1589932800,20-05-2020 00:00,BTC/USD,9769.4,9842.7,9301,9502,91547478.78,9587.53
1589846400,19-05-2020 00:00,BTC/USD,9714.83,9878,9457.8,9769.4,54073786.56,5585.09
1589760000,18-05-2020 00:00,BTC/USD,9668.2,9944,9450,9714.83,89136756.61,9183.81
1589673600,17-05-2020 00:00,BTC/USD,9387.95,9883.5,9329.7,9668.2,93507424.24,9661.34
1589587200,16-05-2020 00:00,BTC/USD,9311.2,9580,9222,9387.95,39072789.58,4150.76
1589500800,15-05-2020 00:00,BTC/USD,9790.95,9848.9,9130.2,9311.2,106921540.6,11315.74
1589414400,14-05-2020 00:00,BTC/USD,9312,9938.7,9266.2,9790.95,123569448.8,12805.38
1589328000,13-05-2020 00:00,BTC/USD,8811.4,9408,8799.5,9312,90554326.97,9881.31
1589241600,12-05-2020 00:00,BTC/USD,8555.1,8968,8526.4,8811.4,49620834.6,5649.88
1589155200,11-05-2020 00:00,BTC/USD,8722.2,9142,8200,8555.1,178373334,20556.06
1589068800,10-05-2020 00:00,BTC/USD,9537.8,9559,8101,8722.2,221932069.7,25726.89
1588982400,09-05-2020 00:00,BTC/USD,9792.4,9900,9463.99,9537.8,79707739.71,8255.33
1588896000,08-05-2020 00:00,BTC/USD,9979.6,10025,9705,9792.4,120650121.4,12198.62
1588809600,07-05-2020 00:00,BTC/USD,9152.47,10045,9029,9979.6,191298664.4,19854.63
1588723200,06-05-2020 00:00,BTC/USD,9020.1,9418,8913.57,9152.47,80364234.93,8726.99
1588636800,05-05-2020 00:00,BTC/USD,8865.8,9124.8,8758.6,9020.1,68962397.69,7711.26
1588550400,04-05-2020 00:00,BTC/USD,8899.8,8961.8,8517,8865.8,81637746.64,9318.35
1588464000,03-05-2020 00:00,BTC/USD,8982.3,9198,8738,8899.8,87511170.06,9761.18
1588377600,02-05-2020 00:00,BTC/USD,8822.8,9004.04,8756.2,8982.3,45058811.61,5065.21
1588291200,01-05-2020 00:00,BTC/USD,8631.82,9070,8626.5,8822.8,69921000.11,7911.91
1588204800,30-04-2020 00:00,BTC/USD,8778.7,9441.91,8416,8631.82,266597879.6,29820.85
1588118400,29-04-2020 00:00,BTC/USD,7750.6,8918,7705.1,8778.7,254050593,30251.52
1588032000,28-04-2020 00:00,BTC/USD,7777.6,7777.7,7655.8,7750.7,43363758.7,5624.82
1587945600,27-04-2020 00:00,BTC/USD,7697.9,7777.7,7613.4,7777.6,53123665.63,6896.33
1587859200,26-04-2020 00:00,BTC/USD,7538.5,7697.9,7473.5,7697.9,40483980.11,5323.11
1587772800,25-04-2020 00:00,BTC/USD,7508.3,7700,7450,7538.5,39101191.41,5172.52
1587686400,24-04-2020 00:00,BTC/USD,7498.9,7614,7420.1,7508.3,66238758.3,8804.91
1587600000,23-04-2020 00:00,BTC/USD,7133,7773.9,7042,7498.9,121429566.7,16382.17
1587513600,22-04-2020 00:00,BTC/USD,6849.94,7164,6826.18,7133,36331726.15,5145.54
1587427200,21-04-2020 00:00,BTC/USD,6839.38,6958.8,6770.1,6850,44323672.58,6462.77
1587340800,20-04-2020 00:00,BTC/USD,7133.3,7236.3,6766,6839.38,69794322.56,9978.68
1587254400,19-04-2020 00:00,BTC/USD,7268.8,7285.4,7056.9,7133.3,33927238.77,4738.7
1587168000,18-04-2020 00:00,BTC/USD,7045.8,7309.7,7031.1,7268.8,37450133.96,5200.82
1587081600,17-04-2020 00:00,BTC/USD,7114.7,7160.5,7010.2,7045.8,33145178.31,4680.56
1586995200,16-04-2020 00:00,BTC/USD,6633.72,7200,6500.4,7114.7,122691871,17754.65
1586908800,15-04-2020 00:00,BTC/USD,6872.9,6940.6,6620.5,6633.72,40646200.9,6006.94
1586822400,14-04-2020 00:00,BTC/USD,6848.7,6985,6762.6,6872.4,29588423.11,4302.34
1586736000,13-04-2020 00:00,BTC/USD,6919,6919,6571.1,6848.7,85426607.8,12678.37
1586649600,12-04-2020 00:00,BTC/USD,6884.5,7192.5,6797.6,6919,62395694.5,8889.1
1586563200,11-04-2020 00:00,BTC/USD,6875.5,6957.8,6780,6884.5,27915783.52,4068.11
1586476800,10-04-2020 00:00,BTC/USD,7293.7,7305.76,6756.3,6875.5,110132473.2,15844.6
1586390400,09-04-2020 00:00,BTC/USD,7367,7370.7,7117,7293.7,56496718.9,7754.21
1586304000,08-04-2020 00:00,BTC/USD,7203,7420,7151.64,7367,59805611.09,8182.42
1586217600,07-04-2020 00:00,BTC/USD,7340.2,7454.3,7088,7203,87837137.93,11993.35
1586131200,06-04-2020 00:00,BTC/USD,6780.2,7364.4,6775.1,7340.2,103954550.7,14585.69
1586044800,05-04-2020 00:00,BTC/USD,6880.6,6917.9,6690.2,6780.2,38395173.09,5652.68
1585958400,04-04-2020 00:00,BTC/USD,6741,7014,6660,6880.1,48605926.74,7124.33
1585872000,03-04-2020 00:00,BTC/USD,6810.7,7049.1,6623.3,6741,68047652.2,9968.4
1585785600,02-04-2020 00:00,BTC/USD,6675,7283.5,6580,6810.7,137953860.9,20104.58
1585699200,01-04-2020 00:00,BTC/USD,6427.68,6726.5,6180,6675,71673932.24,11234.47
1585612800,31-03-2020 00:00,BTC/USD,6407.6,6536,6349.7,6427.68,37114592.46,5753.09
1585526400,30-03-2020 00:00,BTC/USD,5892.7,6636,5880.9,6407.6,78070196.91,12378.56
1585440000,29-03-2020 00:00,BTC/USD,6249.5,6280,5892.6,5892.7,68025201.1,11218.71
1585353600,28-03-2020 00:00,BTC/USD,6370,6371.9,6050,6250,80412627.77,12963.61
1585267200,27-03-2020 00:00,BTC/USD,6751.9,6861.4,6256,6370,73089762.89,11079.8
1585180800,26-03-2020 00:00,BTC/USD,6688.2,6790.8,6516,6751.9,44836987.88,6728.72
1585094400,25-03-2020 00:00,BTC/USD,6762.09,6968,6430.2,6688.2,92081342.45,13788.86
1585008000,24-03-2020 00:00,BTC/USD,6490.6,6840,6406,6762.09,110523932.8,16617.9
1584921600,23-03-2020 00:00,BTC/USD,5820.1,6664.3,5677,6490.6,120959517,19554.68
1584835200,22-03-2020 00:00,BTC/USD,6201.8,6410.9,5755.5,5820.1,98592862.43,16275.92
1584748800,21-03-2020 00:00,BTC/USD,6206.5,6474.7,5882.4,6201.7,80062529.68,12942.29
1584662400,20-03-2020 00:00,BTC/USD,6173.6,6929.8,5665.02,6206.5,197504256.6,31077.03
1584576000,19-03-2020 00:00,BTC/USD,5416.2,6416.7,5264.6,6173.6,184847869.9,31248.34
1584489600,18-03-2020 00:00,BTC/USD,5339.1,5487.96,5033,5416.2,111509848.7,21127.2
1584403200,17-03-2020 00:00,BTC/USD,5058.5,5572.8,4956.3,5339.1,104487499.8,19595.86
1584316800,16-03-2020 00:00,BTC/USD,5383.2,5388.9,4467.9,5058.5,203512458.4,41779.41
1584230400,15-03-2020 00:00,BTC/USD,5218.2,5987,5133,5383.2,123554791.8,22624.2
1584144000,14-03-2020 00:00,BTC/USD,5620.9,5682.4,5095,5218.2,100175263.8,18639.84
1584057600,13-03-2020 00:00,BTC/USD,4873.1,5973.3,4000,5625.7,527138561.8,102760.11
1583971200,12-03-2020 00:00,BTC/USD,7974.4,8001.7,4607.7,4873.1,707340178.1,116698.05
1583884800,11-03-2020 00:00,BTC/USD,7913.8,8034.6,7634.8,7969.6,86029509.75,10975.85
1583798400,10-03-2020 00:00,BTC/USD,7967.3,8180,7776.6,7913.8,81263734.2,10174.46
1583712000,09-03-2020 00:00,BTC/USD,8074,8215,7700,7967.3,178075837.3,22558.49
1583625600,08-03-2020 00:00,BTC/USD,8919,8919,8043.2,8074,215631674.6,25592
1583539200,07-03-2020 00:00,BTC/USD,9180.6,9241.5,8867.4,8919,40549694.73,4488.72
1583452800,06-03-2020 00:00,BTC/USD,9090.8,9199.7,9011.3,9180.6,28641963.56,3138.04
1583366400,05-03-2020 00:00,BTC/USD,8788.6,9186.5,8788.6,9090.8,51781776.18,5715.98
1583280000,04-03-2020 00:00,BTC/USD,8791.1,8877.7,8718.4,8788.6,36564634.64,4170.45
1583193600,03-03-2020 00:00,BTC/USD,8938.4,8940,8686.2,8791.1,47007887.94,5324.51
1583107200,02-03-2020 00:00,BTC/USD,8556.7,8990.8,8524.63,8938.4,46886621.87,5322.09
1583020800,01-03-2020 00:00,BTC/USD,8561.5,8775,8460,8556.7,46260811.07,5391.11
1582934400,29-02-2020 00:00,BTC/USD,8728.2,8829,8557.3,8561.5,21706866.01,2496.91
1582848000,28-02-2020 00:00,BTC/USD,8825.6,8908.3,8455.1,8728,61300422.26,7079.5
1582761600,27-02-2020 00:00,BTC/USD,8813.2,8975,8555,8825.6,73646392.67,8392.71
1582675200,26-02-2020 00:00,BTC/USD,9327.5,9385.9,8652.7,8813.2,131034444.2,14585.8
1582588800,25-02-2020 00:00,BTC/USD,9674.1,9691.9,9251.4,9327.5,80074231.38,8488.33
1582502400,24-02-2020 00:00,BTC/USD,9985,10022,9441.2,9674.1,64033935.75,6591.77
1582416000,23-02-2020 00:00,BTC/USD,9663,10001,9660,9985,72474151.24,7322.17
1582329600,22-02-2020 00:00,BTC/USD,9692.9,9719,9565.1,9663,17799307.14,1844.45
1582243200,21-02-2020 00:00,BTC/USD,9608.1,9760.3,9566.8,9692.9,107474071.3,11101.12
1582156800,20-02-2020 00:00,BTC/USD,9592.4,9699.9,9359.7,9608.1,62162837.38,6497.36
1582070400,19-02-2020 00:00,BTC/USD,10184,10310,9290,9592.4,136859180.6,13930.59
1581984000,18-02-2020 00:00,BTC/USD,9708,10275,9625.8,10184,82121018.57,8248.34
1581897600,17-02-2020 00:00,BTC/USD,9926.8,9969.2,9501.5,9708,90017090.61,9300.64
1581811200,16-02-2020 00:00,BTC/USD,9900.9,10037,9651.3,9926.8,68270847.74,6931.63
1581724800,15-02-2020 00:00,BTC/USD,10335,10373,9800,9900.9,64099074.36,6397.23
1581638400,14-02-2020 00:00,BTC/USD,10222,10373,10101,10335.05,42316870.42,4127.43
1581552000,13-02-2020 00:00,BTC/USD,10338,10491,10058,10222,92221604.02,8976.65
1581465600,12-02-2020 00:00,BTC/USD,10247,10460,10238,10338,89988385.71,8707.36
1581379200,11-02-2020 00:00,BTC/USD,9851.2,10316,9720,10247,85197401.81,8425.27
1581292800,10-02-2020 00:00,BTC/USD,10151,10187,9701,9851.2,84381817.07,8521.97
1581206400,09-02-2020 00:00,BTC/USD,9877.2,10165,9871.1,10151,96911069.39,9637.91
1581120000,08-02-2020 00:00,BTC/USD,9805.2,9920.8,9657.8,9877.2,54312601.98,5525.98
1581033600,07-02-2020 00:00,BTC/USD,9744.9,9860,9683.9,9805.2,36187557.62,3703.84
1580947200,06-02-2020 00:00,BTC/USD,9612,9860,9547,9744.9,83312391.96,8583.74
1580860800,05-02-2020 00:00,BTC/USD,9197.4,9731.9,9180.2,9612,102776055,10769.13
1580774400,04-02-2020 00:00,BTC/USD,9309.3,9359.8,9112.5,9197.4,37519626.25,4069.5
1580688000,03-02-2020 00:00,BTC/USD,9353,9628.6,9247,9309.3,63152069.08,6717.99
1580601600,02-02-2020 00:00,BTC/USD,9408,9501.3,9165,9353,60475216.82,6439.09
1580515200,01-02-2020 00:00,BTC/USD,9367.4,9476.4,9318,9408,23839500.26,2534.89
1580428800,31-01-2020 00:00,BTC/USD,9512.71,9519.9,9220.3,9367.4,45592354.1,4868.46
1580342400,30-01-2020 00:00,BTC/USD,9301.56,9550,9122.8,9512.71,84959333.76,9020.77
1580256000,29-01-2020 00:00,BTC/USD,9397,9442.3,9242.2,9301.56,43061746.54,4603.23
1580169600,28-01-2020 00:00,BTC/USD,8912,9414,8911.1,9397,83117277.09,9119.9
1580083200,27-01-2020 00:00,BTC/USD,8621.5,9001.86,8585,8912,55252114.12,6276.88
1579996800,26-01-2020 00:00,BTC/USD,8353.7,8631.6,8301,8621.5,29842126.14,3518.08
1579910400,25-01-2020 00:00,BTC/USD,8447.13,8447.2,8280,8353.7,17540731.4,2101.67
1579824000,24-01-2020 00:00,BTC/USD,8403.57,8523,8246,8447.13,29465412.81,3508.75
1579737600,23-01-2020 00:00,BTC/USD,8663.9,8670.4,8296,8403.57,48177646.53,5703.91
1579651200,22-01-2020 00:00,BTC/USD,8734.1,8799.9,8580.5,8663.9,20422153.03,2354.23
1579564800,21-01-2020 00:00,BTC/USD,8638.2,8787.17,8500,8734.1,28115565.18,3251.16
1579478400,20-01-2020 00:00,BTC/USD,8698.7,8741.1,8519.6,8638.2,35462879.64,4105.41
1579392000,19-01-2020 00:00,BTC/USD,8891.6,9169.5,8450,8698.7,109108758.1,12407.36
1579305600,18-01-2020 00:00,BTC/USD,8875.4,8965,8791.12,8891.6,30766362.59,3460.77
1579219200,17-01-2020 00:00,BTC/USD,8720.6,9000,8674.2,8875.4,85935548.7,9692.87
1579132800,16-01-2020 00:00,BTC/USD,8807.7,8839.9,8579.8,8720.6,46071195.53,5311.58
1579046400,15-01-2020 00:00,BTC/USD,8775,8873,8560.1,8807.7,76709277.03,8779.12
1578960000,14-01-2020 00:00,BTC/USD,8095.8,8829,8095.8,8775,142180337.8,16573.66
1578873600,13-01-2020 00:00,BTC/USD,8174.7,8199.7,8053.6,8095.8,21018045.85,2593.24
1578787200,12-01-2020 00:00,BTC/USD,8013.63,8174.7,7951.7,8174.7,25988431.58,3207.42
1578700800,11-01-2020 00:00,BTC/USD,8183,8282.4,7991.8,8013.7,34520377.58,4254.52
1578614400,10-01-2020 00:00,BTC/USD,7817.45,8185.9,7675.8,8183,62465691.66,7857.92
1578528000,09-01-2020 00:00,BTC/USD,8036.8,8036.8,7756,7817.45,36842360.15,4671.29
1578441600,08-01-2020 00:00,BTC/USD,8154.1,8442,7877.6,8036.8,96131138.38,11756.8
1578355200,07-01-2020 00:00,BTC/USD,7757.9,8210.3,7741.9,8154.1,98096735.63,12355.97
1578268800,06-01-2020 00:00,BTC/USD,7364.6,7785,7358,7757.9,64874323.8,8541.28
1578182400,05-01-2020 00:00,BTC/USD,7370.3,7509.9,7315.8,7364.6,33105719.3,4450.64
1578096000,04-01-2020 00:00,BTC/USD,7370.4,7422,7297.3,7369.83,31385540.36,4265.71
1578009600,03-01-2020 00:00,BTC/USD,6989.4,7444.9,6909.3,7370.4,48359196.72,6681.67
1577923200,02-01-2020 00:00,BTC/USD,7212.7,7225.8,6963,6989.4,34321807.28,4849.34
1577836800,01-01-2020 00:00,BTC/USD,7208.3,7285.1,7185.4,7212.7,14993026.32,2071.06
1577750400,31-12-2019 00:00,BTC/USD,7260.9,7333,7161.3,7208.3,21652483.87,2992.69
1577664000,30-12-2019 00:00,BTC/USD,7413.6,7421.7,7201.29,7260.9,29849437.96,4088.96
1577577600,29-12-2019 00:00,BTC/USD,7334.4,7551.6,7311.6,7413.6,18529411.43,2494.49
1577491200,28-12-2019 00:00,BTC/USD,7287,7390,7279.2,7334.4,20049188.45,2731.06
1577404800,27-12-2019 00:00,BTC/USD,7232.4,7300,7113.3,7287,28861348.89,3996.65
1577318400,26-12-2019 00:00,BTC/USD,7220.1,7465,7181.8,7232.4,34397208.4,4715.48
1577232000,25-12-2019 00:00,BTC/USD,7276.9,7294.2,7113.2,7220.1,24299327.83,3361.83
1577145600,24-12-2019 00:00,BTC/USD,7347.4,7445,7182.1,7276.9,31076890.05,4254.62
1577059200,23-12-2019 00:00,BTC/USD,7535.1,7715.1,7282.4,7347.4,53247456.97,7082.32
1576972800,22-12-2019 00:00,BTC/USD,7166.4,7541.4,7159.6,7535.1,26583211.42,3620.89
1576886400,21-12-2019 00:00,BTC/USD,7212.93,7215.1,7136.5,7166.4,16376308.56,2281.85
1576800000,20-12-2019 00:00,BTC/USD,7181.8,7249,7116.8,7212.93,40900453.34,5703.24
1576713600,19-12-2019 00:00,BTC/USD,7326.2,7417.1,7079.7,7181.8,39076315.01,5430.84
1576627200,18-12-2019 00:00,BTC/USD,6667.1,7482.2,6477,7326.2,95095050.68,13752.71
1576540800,17-12-2019 00:00,BTC/USD,6926.6,6972,6620,6667.1,85657811.5,12656.31
1576454400,16-12-2019 00:00,BTC/USD,7152.7,7196,6900,6926.6,94801451.18,13417.83
1576368000,15-12-2019 00:00,BTC/USD,7100.8,7224.8,7043.9,7152.7,25412542.64,3562.9
1576281600,14-12-2019 00:00,BTC/USD,7283.2,7290.5,7032.6,7100.8,24385078.34,3411.3
1576195200,13-12-2019 00:00,BTC/USD,7224.1,7332,7218.7,7283.2,21077258.44,2901.57
1576108800,12-12-2019 00:00,BTC/USD,7230.72,7369.02,7132.8,7224,40661585.02,5640.15
1576022400,11-12-2019 00:00,BTC/USD,7254.6,7312,7169,7230.72,22619306.19,3124.71
1575936000,10-12-2019 00:00,BTC/USD,7379.52,7434.6,7200,7254.6,26613221.79,3640.21
1575849600,09-12-2019 00:00,BTC/USD,7564.6,7748.7,7306.2,7379.52,49302465.74,6556.88
1575763200,08-12-2019 00:00,BTC/USD,7543.2,7620,7433.6,7564.6,32448667.09,4300.36
1575676800,07-12-2019 00:00,BTC/USD,7588.3,7669.8,7516.7,7543.2,13065996.01,1724.39
1575590400,06-12-2019 00:00,BTC/USD,7440,7661.8,7350,7588.3,42760183.81,5714.49
1575504000,05-12-2019 00:00,BTC/USD,7238.3,7530.9,7191,7440,35249966.38,4785.99
1575417600,04-12-2019 00:00,BTC/USD,7336.02,7890,7129,7238.3,86829939.47,11723.6
1575331200,03-12-2019 00:00,BTC/USD,7350.26,7454.6,7287,7336.02,16905008.29,2297.91
1575244800,02-12-2019 00:00,BTC/USD,7450.1,7467.3,7206.4,7350.26,33912475.77,4628.57
1575158400,01-12-2019 00:00,BTC/USD,7599.88,7600.1,7288.6,7450.1,46818362.64,6332.7
1575072000,30-11-2019 00:00,BTC/USD,7796.6,7861.6,7492,7599.88,38097415.98,4974.19
1574985600,29-11-2019 00:00,BTC/USD,7460.7,7933.4,7450,7796.6,55864935.1,7279.6
1574899200,28-11-2019 00:00,BTC/USD,7549.3,7690,7415,7460.8,32491504.65,4302.7
1574812800,27-11-2019 00:00,BTC/USD,7198.3,7689,6878.2,7549.3,101436340.2,13895.63
1574726400,26-11-2019 00:00,BTC/USD,7162.8,7386.3,7047.2,7198.3,37308190.97,5197.48
1574640000,25-11-2019 00:00,BTC/USD,6965.3,7414.4,6618,7162.8,129228369.6,18517.19
1574553600,24-11-2019 00:00,BTC/USD,7352.6,7372,6922,6965.3,61081191.71,8576.36
1574467200,23-11-2019 00:00,BTC/USD,7317.2,7385,7141,7352.6,33578378.33,4626.89
1574380800,22-11-2019 00:00,BTC/USD,7671.1,7766,6819.2,7317.2,140137396.7,19368.42
1574294400,21-11-2019 00:00,BTC/USD,8126.4,8155.9,7500,7672.5,76908169.46,9890.62
1574208000,20-11-2019 00:00,BTC/USD,8164.9,8257.8,8081,8126.4,16784844.6,2060.19
1574121600,19-11-2019 00:00,BTC/USD,8219.5,8245.53,8051.7,8164.9,30176997.44,3703.9
1574035200,18-11-2019 00:00,BTC/USD,8537.3,8537.3,8117,8219.5,53104060.05,6362.44
1573948800,17-11-2019 00:00,BTC/USD,8523.5,8699.5,8404.4,8537.3,24305104.91,2837.15
